ID,Date_Time,Year,Month,Mdate,Day,Time,Sensor_ID,Sensor_Name,Hourly_Counts
2026292, 15-DEC-2017 12:00,2017,December,15,Friday,12,27,QV Market-Peel St,308
2026293, 15-DEC-2017 12:00,2017,December,15,Friday,12,28,The Arts Centre,2146
2026294, 15-DEC-2017 12:00,2017,December,15,Friday,12,31,Lygon St (West),429
2026295, 15-DEC-2017 12:00,2017,December,15,Friday,12,33,Flinders St-Spring St (West),375
2026296, 15-DEC-2017 12:00,2017,December,15,Friday,12,34,Flinders St-Spark La,408
2026297, 15-DEC-2017 12:00,2017,December,15,Friday,12,39,Alfred Place,1391
2026298, 15-DEC-2017 12:00,2017,December,15,Friday,12,37,Lygon St (East),281
2026299, 15-DEC-2017 12:00,2017,December,15,Friday,12,40,Lonsdale St-Spring St (West),1108
2026300, 15-DEC-2017 12:00,2017,December,15,Friday,12,36,Queen St (West),1098
2026301, 15-DEC-2017 12:00,2017,December,15,Friday,12,29,St Kilda Rd-Alexandra Gardens,885
2026302, 15-DEC-2017 12:00,2017,December,15,Friday,12,42,Grattan St-Swanston St (West),409
2026303, 15-DEC-2017 12:00,2017,December,15,Friday,12,43,Monash Rd-Swanston St (West),250
2026304, 15-DEC-2017 12:00,2017,December,15,Friday,12,44,Tin Alley-Swanston St (West),153
2026305, 15-DEC-2017 12:00,2017,December,15,Friday,12,35,Southbank,5280
2026306, 15-DEC-2017 12:00,2017,December,15,Friday,12,45,Little Collins St-Swanston St (East),2523
2026307, 15-DEC-2017 12:00,2017,December,15,Friday,12,41,Flinders La-Swanston St (West),4189
2026308, 15-DEC-2017 12:00,2017,December,15,Friday,12,46,Pelham St (S),289
2026309, 15-DEC-2017 12:00,2017,December,15,Friday,12,47,Melbourne Central-Elizabeth St (East),2718
2026310, 15-DEC-2017 12:00,2017,December,15,Friday,12,48,QVM-Queen St (East),509
2026311, 15-DEC-2017 12:00,2017,December,15,Friday,12,49,QVM-Therry St (South),636
2026312, 15-DEC-2017 12:00,2017,December,15,Friday,12,50,Faraday St-Lygon St (West),429
2026313, 15-DEC-2017 12:00,2017,December,15,Friday,12,51,QVM-Franklin St (North),279
2026314, 15-DEC-2017 12:00,2017,December,15,Friday,12,52,Elizabeth St-Lonsdale St (South),912
2026315, 15-DEC-2017 13:00,2017,December,15,Friday,13,4,Town Hall (West),4175
2026316, 15-DEC-2017 13:00,2017,December,15,Friday,13,17,Collins Place (South),1460
2026317, 15-DEC-2017 13:00,2017,December,15,Friday,13,18,Collins Place (North),623
2026318, 15-DEC-2017 13:00,2017,December,15,Friday,13,16,Australia on Collins,2913
2026319, 15-DEC-2017 13:00,2017,December,15,Friday,13,2,Bourke Street Mall (South),4307
2026320, 15-DEC-2017 13:00,2017,December,15,Friday,13,1,Bourke Street Mall (North),4055
2026321, 15-DEC-2017 13:00,2017,December,15,Friday,13,3,Melbourne Central,2630
2026322, 15-DEC-2017 13:00,2017,December,15,Friday,13,15,State Library,1912
2026323, 15-DEC-2017 13:00,2017,December,15,Friday,13,9,Southern Cross Station,1300
2026324, 15-DEC-2017 13:00,2017,December,15,Friday,13,10,Victoria Point,398
2026325, 15-DEC-2017 13:00,2017,December,15,Friday,13,12,New Quay,492
2026326, 15-DEC-2017 13:00,2017,December,15,Friday,13,11,Waterfront City,240
2026327, 15-DEC-2017 13:00,2017,December,15,Friday,13,8,Webb Bridge,583
2026328, 15-DEC-2017 13:00,2017,December,15,Friday,13,7,Birrarung Marr,810
2026329, 15-DEC-2017 13:00,2017,December,15,Friday,13,5,Princes Bridge,2737
2026330, 15-DEC-2017 13:00,2017,December,15,Friday,13,6,Flinders Street Station Underpass,3102
2026331, 15-DEC-2017 13:00,2017,December,15,Friday,13,14,Sandridge Bridge,760
2026332, 15-DEC-2017 13:00,2017,December,15,Friday,13,26,QV Market-Elizabeth St (West),1327
2026333, 15-DEC-2017 13:00,2017,December,15,Friday,13,24,Spencer St-Collins St (North),2526
2026334, 15-DEC-2017 13:00,2017,December,15,Friday,13,23,Spencer St-Collins St (South),1215
2026335, 15-DEC-2017 13:00,2017,December,15,Friday,13,25,Melbourne Convention Exhibition Centre,1278
2026336, 15-DEC-2017 13:00,2017,December,15,Friday,13,21,Bourke St-Russell St (West),1478
2026337, 15-DEC-2017 13:00,2017,December,15,Friday,13,20,Chinatown-Lt Bourke St (South),711
2026338, 15-DEC-2017 13:00,2017,December,15,Friday,13,19,Chinatown-Swanston St (North),1387
2026339, 15-DEC-2017 13:00,2017,December,15,Friday,13,22,Flinders St-Elizabeth St (East),3114
2026340, 15-DEC-2017 13:00,2017,December,15,Friday,13,27,QV Market-Peel St,326
2026341, 15-DEC-2017 13:00,2017,December,15,Friday,13,28,The Arts Centre,2152
2026342, 15-DEC-2017 13:00,2017,December,15,Friday,13,31,Lygon St (West),460
2026343, 15-DEC-2017 13:00,2017,December,15,Friday,13,33,Flinders St-Spring St (West),391
2026344, 15-DEC-2017 13:00,2017,December,15,Friday,13,34,Flinders St-Spark La,312
2026345, 15-DEC-2017 13:00,2017,December,15,Friday,13,39,Alfred Place,1077
2026346, 15-DEC-2017 13:00,2017,December,15,Friday,13,37,Lygon St (East),341
2026347, 15-DEC-2017 13:00,2017,December,15,Friday,13,40,Lonsdale St-Spring St (West),910
2026348, 15-DEC-2017 13:00,2017,December,15,Friday,13,36,Queen St (West),1062
2026349, 15-DEC-2017 13:00,2017,December,15,Friday,13,29,St Kilda Rd-Alexandra Gardens,996
2026350, 15-DEC-2017 13:00,2017,December,15,Friday,13,42,Grattan St-Swanston St (West),540
2026351, 15-DEC-2017 13:00,2017,December,15,Friday,13,43,Monash Rd-Swanston St (West),252
2026352, 15-DEC-2017 13:00,2017,December,15,Friday,13,44,Tin Alley-Swanston St (West),206
2026353, 15-DEC-2017 13:00,2017,December,15,Friday,13,35,Southbank,4574
2026354, 15-DEC-2017 13:00,2017,December,15,Friday,13,45,Little Collins St-Swanston St (East),2622
2026355, 15-DEC-2017 13:00,2017,December,15,Friday,13,41,Flinders La-Swanston St (West),4529
2026356, 15-DEC-2017 13:00,2017,December,15,Friday,13,46,Pelham St (S),266
2026357, 15-DEC-2017 13:00,2017,December,15,Friday,13,47,Melbourne Central-Elizabeth St (East),2690
2026358, 15-DEC-2017 13:00,2017,December,15,Friday,13,48,QVM-Queen St (East),557
2026359, 15-DEC-2017 13:00,2017,December,15,Friday,13,49,QVM-Therry St (South),660
2026360, 15-DEC-2017 13:00,2017,December,15,Friday,13,50,Faraday St-Lygon St (West),460
2026361, 15-DEC-2017 13:00,2017,December,15,Friday,13,51,QVM-Franklin St (North),246
2026362, 15-DEC-2017 13:00,2017,December,15,Friday,13,52,Elizabeth St-Lonsdale St (South),987
2026363, 15-DEC-2017 14:00,2017,December,15,Friday,14,4,Town Hall (West),3871
2026364, 15-DEC-2017 14:00,2017,December,15,Friday,14,17,Collins Place (South),904
2026365, 15-DEC-2017 14:00,2017,December,15,Friday,14,18,Collins Place (North),517
2026366, 15-DEC-2017 14:00,2017,December,15,Friday,14,16,Australia on Collins,2223
2026367, 15-DEC-2017 14:00,2017,December,15,Friday,14,2,Bourke Street Mall (South),3554
2026368, 15-DEC-2017 14:00,2017,December,15,Friday,14,1,Bourke Street Mall (North),3586
2026369, 15-DEC-2017 14:00,2017,December,15,Friday,14,3,Melbourne Central,2452
2026370, 15-DEC-2017 14:00,2017,December,15,Friday,14,15,State Library,1677
2026371, 15-DEC-2017 14:00,2017,December,15,Friday,14,9,Southern Cross Station,1075
2026372, 15-DEC-2017 14:00,2017,December,15,Friday,14,10,Victoria Point,234
2026373, 15-DEC-2017 14:00,2017,December,15,Friday,14,12,New Quay,369
2026374, 15-DEC-2017 14:00,2017,December,15,Friday,14,11,Waterfront City,187
2026375, 15-DEC-2017 14:00,2017,December,15,Friday,14,8,Webb Bridge,322
2026376, 15-DEC-2017 14:00,2017,December,15,Friday,14,7,Birrarung Marr,566
2026377, 15-DEC-2017 14:00,2017,December,15,Friday,14,5,Princes Bridge,2464
2026378, 15-DEC-2017 14:00,2017,December,15,Friday,14,6,Flinders Street Station Underpass,2961
2026379, 15-DEC-2017 14:00,2017,December,15,Friday,14,14,Sandridge Bridge,735
2026380, 15-DEC-2017 14:00,2017,December,15,Friday,14,26,QV Market-Elizabeth St (West),912
2026381, 15-DEC-2017 14:00,2017,December,15,Friday,14,24,Spencer St-Collins St (North),2183
2026382, 15-DEC-2017 14:00,2017,December,15,Friday,14,23,Spencer St-Collins St (South),672
2026383, 15-DEC-2017 14:00,2017,December,15,Friday,14,25,Melbourne Convention Exhibition Centre,1130
2026384, 15-DEC-2017 14:00,2017,December,15,Friday,14,21,Bourke St-Russell St (West),1074
2026385, 15-DEC-2017 14:00,2017,December,15,Friday,14,20,Chinatown-Lt Bourke St (South),515
2026386, 15-DEC-2017 14:00,2017,December,15,Friday,14,19,Chinatown-Swanston St (North),1179
2026387, 15-DEC-2017 14:00,2017,December,15,Friday,14,22,Flinders St-Elizabeth St (East),2733
2026388, 15-DEC-2017 14:00,2017,December,15,Friday,14,27,QV Market-Peel St,218
2026389, 15-DEC-2017 14:00,2017,December,15,Friday,14,28,The Arts Centre,1649
2026390, 15-DEC-2017 14:00,2017,December,15,Friday,14,31,Lygon St (West),373
2026391, 15-DEC-2017 14:00,2017,December,15,Friday,14,33,Flinders St-Spring St (West),245
2026392, 15-DEC-2017 14:00,2017,December,15,Friday,14,34,Flinders St-Spark La,249
2026393, 15-DEC-2017 14:00,2017,December,15,Friday,14,39,Alfred Place,597
2026394, 15-DEC-2017 14:00,2017,December,15,Friday,14,37,Lygon St (East),257
2026395, 15-DEC-2017 14:00,2017,December,15,Friday,14,40,Lonsdale St-Spring St (West),635
2026396, 15-DEC-2017 14:00,2017,December,15,Friday,14,36,Queen St (West),795
2026397, 15-DEC-2017 14:00,2017,December,15,Friday,14,29,St Kilda Rd-Alexandra Gardens,813
2026398, 15-DEC-2017 14:00,2017,December,15,Friday,14,42,Grattan St-Swanston St (West),403
2026399, 15-DEC-2017 14:00,2017,December,15,Friday,14,43,Monash Rd-Swanston St (West),178
2026400, 15-DEC-2017 14:00,2017,December,15,Friday,14,44,Tin Alley-Swanston St (West),83
2026401, 15-DEC-2017 14:00,2017,December,15,Friday,14,35,Southbank,3331
2026402, 15-DEC-2017 14:00,2017,December,15,Friday,14,45,Little Collins St-Swanston St (East),2089
2026403, 15-DEC-2017 14:00,2017,December,15,Friday,14,41,Flinders La-Swanston St (West),4246
2026404, 15-DEC-2017 14:00,2017,December,15,Friday,14,46,Pelham St (S),139
2026405, 15-DEC-2017 14:00,2017,December,15,Friday,14,47,Melbourne Central-Elizabeth St (East),2265
2026406, 15-DEC-2017 14:00,2017,December,15,Friday,14,48,QVM-Queen St (East),427
2026407, 15-DEC-2017 14:00,2017,December,15,Friday,14,49,QVM-Therry St (South),499
2026408, 15-DEC-2017 14:00,2017,December,15,Friday,14,50,Faraday St-Lygon St (West),373
2026409, 15-DEC-2017 14:00,2017,December,15,Friday,14,51,QVM-Franklin St (North),223
2026410, 15-DEC-2017 14:00,2017,December,15,Friday,14,52,Elizabeth St-Lonsdale St (South),814
2026411, 15-DEC-2017 15:00,2017,December,15,Friday,15,4,Town Hall (West),3694
2026412, 15-DEC-2017 15:00,2017,December,15,Friday,15,17,Collins Place (South),788
2026413, 15-DEC-2017 15:00,2017,December,15,Friday,15,18,Collins Place (North),708
2026414, 15-DEC-2017 15:00,2017,December,15,Friday,15,16,Australia on Collins,2130
2026415, 15-DEC-2017 15:00,2017,December,15,Friday,15,2,Bourke Street Mall (South),3421
2026416, 15-DEC-2017 15:00,2017,December,15,Friday,15,1,Bourke Street Mall (North),3478
2026417, 15-DEC-2017 15:00,2017,December,15,Friday,15,3,Melbourne Central,2302
2026418, 15-DEC-2017 15:00,2017,December,15,Friday,15,15,State Library,1759
2026419, 15-DEC-2017 15:00,2017,December,15,Friday,15,9,Southern Cross Station,1358
2026420, 15-DEC-2017 15:00,2017,December,15,Friday,15,10,Victoria Point,367
2026421, 15-DEC-2017 15:00,2017,December,15,Friday,15,12,New Quay,339
2026422, 15-DEC-2017 15:00,2017,December,15,Friday,15,11,Waterfront City,241
2026423, 15-DEC-2017 15:00,2017,December,15,Friday,15,8,Webb Bridge,375
2026424, 15-DEC-2017 15:00,2017,December,15,Friday,15,7,Birrarung Marr,643
2026425, 15-DEC-2017 15:00,2017,December,15,Friday,15,5,Princes Bridge,2860
2026426, 15-DEC-2017 15:00,2017,December,15,Friday,15,6,Flinders Street Station Underpass,3423
2026427, 15-DEC-2017 15:00,2017,December,15,Friday,15,14,Sandridge Bridge,936
2026428, 15-DEC-2017 15:00,2017,December,15,Friday,15,26,QV Market-Elizabeth St (West),947
2026429, 15-DEC-2017 15:00,2017,December,15,Friday,15,24,Spencer St-Collins St (North),2645
2026430, 15-DEC-2017 15:00,2017,December,15,Friday,15,23,Spencer St-Collins St (South),682
2026431, 15-DEC-2017 15:00,2017,December,15,Friday,15,25,Melbourne Convention Exhibition Centre,1303
2026432, 15-DEC-2017 15:00,2017,December,15,Friday,15,21,Bourke St-Russell St (West),1093
2026433, 15-DEC-2017 15:00,2017,December,15,Friday,15,20,Chinatown-Lt Bourke St (South),467
2026434, 15-DEC-2017 15:00,2017,December,15,Friday,15,19,Chinatown-Swanston St (North),1119
2026435, 15-DEC-2017 15:00,2017,December,15,Friday,15,22,Flinders St-Elizabeth St (East),3128
2026436, 15-DEC-2017 15:00,2017,December,15,Friday,15,27,QV Market-Peel St,218
2026437, 15-DEC-2017 15:00,2017,December,15,Friday,15,28,The Arts Centre,2002
2026438, 15-DEC-2017 15:00,2017,December,15,Friday,15,31,Lygon St (West),318
2026439, 15-DEC-2017 15:00,2017,December,15,Friday,15,33,Flinders St-Spring St (West),297
2026440, 15-DEC-2017 15:00,2017,December,15,Friday,15,34,Flinders St-Spark La,237
2026441, 15-DEC-2017 15:00,2017,December,15,Friday,15,39,Alfred Place,480
2026442, 15-DEC-2017 15:00,2017,December,15,Friday,15,37,Lygon St (East),195
2026443, 15-DEC-2017 15:00,2017,December,15,Friday,15,40,Lonsdale St-Spring St (West),646
2026444, 15-DEC-2017 15:00,2017,December,15,Friday,15,36,Queen St (West),630
2026445, 15-DEC-2017 15:00,2017,December,15,Friday,15,29,St Kilda Rd-Alexandra Gardens,740
2026446, 15-DEC-2017 15:00,2017,December,15,Friday,15,42,Grattan St-Swanston St (West),375
2026447, 15-DEC-2017 15:00,2017,December,15,Friday,15,43,Monash Rd-Swanston St (West),205
2026448, 15-DEC-2017 15:00,2017,December,15,Friday,15,44,Tin Alley-Swanston St (West),149
2026449, 15-DEC-2017 15:00,2017,December,15,Friday,15,35,Southbank,3693
2026450, 15-DEC-2017 15:00,2017,December,15,Friday,15,45,Little Collins St-Swanston St (East),2133
2026451, 15-DEC-2017 15:00,2017,December,15,Friday,15,41,Flinders La-Swanston St (West),4131
2026452, 15-DEC-2017 15:00,2017,December,15,Friday,15,46,Pelham St (S),178
2026453, 15-DEC-2017 15:00,2017,December,15,Friday,15,47,Melbourne Central-Elizabeth St (East),2163
2026454, 15-DEC-2017 15:00,2017,December,15,Friday,15,48,QVM-Queen St (East),394
2026455, 15-DEC-2017 15:00,2017,December,15,Friday,15,49,QVM-Therry St (South),430
2026456, 15-DEC-2017 15:00,2017,December,15,Friday,15,50,Faraday St-Lygon St (West),318
2026457, 15-DEC-2017 15:00,2017,December,15,Friday,15,51,QVM-Franklin St (North),246
2026458, 15-DEC-2017 15:00,2017,December,15,Friday,15,52,Elizabeth St-Lonsdale St (South),747
2026459, 15-DEC-2017 16:00,2017,December,15,Friday,16,4,Town Hall (West),3751
2026460, 15-DEC-2017 16:00,2017,December,15,Friday,16,17,Collins Place (South),894
2026461, 15-DEC-2017 16:00,2017,December,15,Friday,16,18,Collins Place (North),950
2026462, 15-DEC-2017 16:00,2017,December,15,Friday,16,16,Australia on Collins,2075
2026463, 15-DEC-2017 16:00,2017,December,15,Friday,16,2,Bourke Street Mall (South),3306
2026464, 15-DEC-2017 16:00,2017,December,15,Friday,16,1,Bourke Street Mall (North),3423
2026465, 15-DEC-2017 16:00,2017,December,15,Friday,16,3,Melbourne Central,2300
2026466, 15-DEC-2017 16:00,2017,December,15,Friday,16,15,State Library,1706
2026467, 15-DEC-2017 16:00,2017,December,15,Friday,16,9,Southern Cross Station,2545
2026468, 15-DEC-2017 16:00,2017,December,15,Friday,16,10,Victoria Point,673
2026469, 15-DEC-2017 16:00,2017,December,15,Friday,16,12,New Quay,536
2026470, 15-DEC-2017 16:00,2017,December,15,Friday,16,11,Waterfront City,220
2026471, 15-DEC-2017 16:00,2017,December,15,Friday,16,8,Webb Bridge,509
2026472, 15-DEC-2017 16:00,2017,December,15,Friday,16,7,Birrarung Marr,761
2026473, 15-DEC-2017 16:00,2017,December,15,Friday,16,5,Princes Bridge,3443
2026474, 15-DEC-2017 16:00,2017,December,15,Friday,16,6,Flinders Street Station Underpass,4171
2026475, 15-DEC-2017 16:00,2017,December,15,Friday,16,14,Sandridge Bridge,1223
2026476, 15-DEC-2017 16:00,2017,December,15,Friday,16,26,QV Market-Elizabeth St (West),880
2026477, 15-DEC-2017 16:00,2017,December,15,Friday,16,24,Spencer St-Collins St (North),3831
2026478, 15-DEC-2017 16:00,2017,December,15,Friday,16,23,Spencer St-Collins St (South),853
2026479, 15-DEC-2017 16:00,2017,December,15,Friday,16,25,Melbourne Convention Exhibition Centre,1569
2026480, 15-DEC-2017 16:00,2017,December,15,Friday,16,21,Bourke St-Russell St (West),1174
2026481, 15-DEC-2017 16:00,2017,December,15,Friday,16,20,Chinatown-Lt Bourke St (South),413
2026482, 15-DEC-2017 16:00,2017,December,15,Friday,16,19,Chinatown-Swanston St (North),1081
2026483, 15-DEC-2017 16:00,2017,December,15,Friday,16,22,Flinders St-Elizabeth St (East),3481
2026484, 15-DEC-2017 16:00,2017,December,15,Friday,16,27,QV Market-Peel St,187
2026485, 15-DEC-2017 16:00,2017,December,15,Friday,16,28,The Arts Centre,2168
2026486, 15-DEC-2017 16:00,2017,December,15,Friday,16,31,Lygon St (West),340
2026487, 15-DEC-2017 16:00,2017,December,15,Friday,16,33,Flinders St-Spring St (West),372
2026488, 15-DEC-2017 16:00,2017,December,15,Friday,16,34,Flinders St-Spark La,288
2026489, 15-DEC-2017 16:00,2017,December,15,Friday,16,39,Alfred Place,542
2026490, 15-DEC-2017 16:00,2017,December,15,Friday,16,37,Lygon St (East),175
2026491, 15-DEC-2017 16:00,2017,December,15,Friday,16,40,Lonsdale St-Spring St (West),619
2026492, 15-DEC-2017 16:00,2017,December,15,Friday,16,36,Queen St (West),693
2026493, 15-DEC-2017 16:00,2017,December,15,Friday,16,29,St Kilda Rd-Alexandra Gardens,824
2026494, 15-DEC-2017 16:00,2017,December,15,Friday,16,42,Grattan St-Swanston St (West),335
2026495, 15-DEC-2017 16:00,2017,December,15,Friday,16,43,Monash Rd-Swanston St (West),215
2026496, 15-DEC-2017 16:00,2017,December,15,Friday,16,44,Tin Alley-Swanston St (West),138
2026497, 15-DEC-2017 16:00,2017,December,15,Friday,16,35,Southbank,4253
2026498, 15-DEC-2017 16:00,2017,December,15,Friday,16,45,Little Collins St-Swanston St (East),2230
2026499, 15-DEC-2017 16:00,2017,December,15,Friday,16,41,Flinders La-Swanston St (West),4383
2026500, 15-DEC-2017 16:00,2017,December,15,Friday,16,46,Pelham St (S),156
2026501, 15-DEC-2017 16:00,2017,December,15,Friday,16,47,Melbourne Central-Elizabeth St (East),2614
2026502, 15-DEC-2017 16:00,2017,December,15,Friday,16,48,QVM-Queen St (East),411
2026503, 15-DEC-2017 16:00,2017,December,15,Friday,16,49,QVM-Therry St (South),349
2026504, 15-DEC-2017 16:00,2017,December,15,Friday,16,50,Faraday St-Lygon St (West),340
2026505, 15-DEC-2017 16:00,2017,December,15,Friday,16,51,QVM-Franklin St (North),153
2026506, 15-DEC-2017 16:00,2017,December,15,Friday,16,52,Elizabeth St-Lonsdale St (South),842
2026507, 15-DEC-2017 17:00,2017,December,15,Friday,17,4,Town Hall (West),4339
2026508, 15-DEC-2017 17:00,2017,December,15,Friday,17,17,Collins Place (South),1073
2026509, 15-DEC-2017 17:00,2017,December,15,Friday,17,18,Collins Place (North),1166
2026510, 15-DEC-2017 17:00,2017,December,15,Friday,17,16,Australia on Collins,2181
2026511, 15-DEC-2017 17:00,2017,December,15,Friday,17,2,Bourke Street Mall (South),3837
2026512, 15-DEC-2017 17:00,2017,December,15,Friday,17,1,Bourke Street Mall (North),3972
2026513, 15-DEC-2017 17:00,2017,December,15,Friday,17,3,Melbourne Central,2849
2026514, 15-DEC-2017 17:00,2017,December,15,Friday,17,15,State Library,2071
2026515, 15-DEC-2017 17:00,2017,December,15,Friday,17,9,Southern Cross Station,2481
2026516, 15-DEC-2017 17:00,2017,December,15,Friday,17,10,Victoria Point,641
2026517, 15-DEC-2017 17:00,2017,December,15,Friday,17,12,New Quay,545
2026518, 15-DEC-2017 17:00,2017,December,15,Friday,17,11,Waterfront City,204
2026519, 15-DEC-2017 17:00,2017,December,15,Friday,17,8,Webb Bridge,703
2026520, 15-DEC-2017 17:00,2017,December,15,Friday,17,7,Birrarung Marr,814
2026521, 15-DEC-2017 17:00,2017,December,15,Friday,17,5,Princes Bridge,4480
2026522, 15-DEC-2017 17:00,2017,December,15,Friday,17,6,Flinders Street Station Underpass,5559
2026523, 15-DEC-2017 17:00,2017,December,15,Friday,17,14,Sandridge Bridge,1505
2026524, 15-DEC-2017 17:00,2017,December,15,Friday,17,26,QV Market-Elizabeth St (West),653
2026525, 15-DEC-2017 17:00,2017,December,15,Friday,17,24,Spencer St-Collins St (North),4308
2026526, 15-DEC-2017 17:00,2017,December,15,Friday,17,23,Spencer St-Collins St (South),1155
2026527, 15-DEC-2017 17:00,2017,December,15,Friday,17,25,Melbourne Convention Exhibition Centre,2197
2026528, 15-DEC-2017 17:00,2017,December,15,Friday,17,21,Bourke St-Russell St (West),1493
2026529, 15-DEC-2017 17:00,2017,December,15,Friday,17,20,Chinatown-Lt Bourke St (South),502
2026530, 15-DEC-2017 17:00,2017,December,15,Friday,17,19,Chinatown-Swanston St (North),1400
2026531, 15-DEC-2017 17:00,2017,December,15,Friday,17,22,Flinders St-Elizabeth St (East),4028
2026532, 15-DEC-2017 17:00,2017,December,15,Friday,17,27,QV Market-Peel St,244
2026533, 15-DEC-2017 17:00,2017,December,15,Friday,17,28,The Arts Centre,2793
2026534, 15-DEC-2017 17:00,2017,December,15,Friday,17,31,Lygon St (West),327
2026535, 15-DEC-2017 17:00,2017,December,15,Friday,17,33,Flinders St-Spring St (West),419
2026536, 15-DEC-2017 17:00,2017,December,15,Friday,17,34,Flinders St-Spark La,343
2026537, 15-DEC-2017 17:00,2017,December,15,Friday,17,39,Alfred Place,676
2026538, 15-DEC-2017 17:00,2017,December,15,Friday,17,37,Lygon St (East),177
2026539, 15-DEC-2017 17:00,2017,December,15,Friday,17,40,Lonsdale St-Spring St (West),687
2026540, 15-DEC-2017 17:00,2017,December,15,Friday,17,36,Queen St (West),920
2026541, 15-DEC-2017 17:00,2017,December,15,Friday,17,29,St Kilda Rd-Alexandra Gardens,1217
2026542, 15-DEC-2017 17:00,2017,December,15,Friday,17,42,Grattan St-Swanston St (West),294
2026543, 15-DEC-2017 17:00,2017,December,15,Friday,17,43,Monash Rd-Swanston St (West),240
2026544, 15-DEC-2017 17:00,2017,December,15,Friday,17,44,Tin Alley-Swanston St (West),180
2026545, 15-DEC-2017 17:00,2017,December,15,Friday,17,35,Southbank,6034
2026546, 15-DEC-2017 17:00,2017,December,15,Friday,17,45,Little Collins St-Swanston St (East),2754
2026547, 15-DEC-2017 17:00,2017,December,15,Friday,17,41,Flinders La-Swanston St (West),5252
2026548, 15-DEC-2017 17:00,2017,December,15,Friday,17,46,Pelham St (S),187
2026549, 15-DEC-2017 17:00,2017,December,15,Friday,17,47,Melbourne Central-Elizabeth St (East),3003
2026550, 15-DEC-2017 17:00,2017,December,15,Friday,17,48,QVM-Queen St (East),382
2026551, 15-DEC-2017 17:00,2017,December,15,Friday,17,49,QVM-Therry St (South),175
2026552, 15-DEC-2017 17:00,2017,December,15,Friday,17,50,Faraday St-Lygon St (West),327
2026553, 15-DEC-2017 17:00,2017,December,15,Friday,17,51,QVM-Franklin St (North),161
2026554, 15-DEC-2017 17:00,2017,December,15,Friday,17,52,Elizabeth St-Lonsdale St (South),963
2026555, 15-DEC-2017 18:00,2017,December,15,Friday,18,4,Town Hall (West),3613
2026556, 15-DEC-2017 18:00,2017,December,15,Friday,18,17,Collins Place (South),836
2026557, 15-DEC-2017 18:00,2017,December,15,Friday,18,18,Collins Place (North),568
2026558, 15-DEC-2017 18:00,2017,December,15,Friday,18,16,Australia on Collins,1701
2026559, 15-DEC-2017 18:00,2017,December,15,Friday,18,2,Bourke Street Mall (South),3169
2026560, 15-DEC-2017 18:00,2017,December,15,Friday,18,1,Bourke Street Mall (North),3762
2026561, 15-DEC-2017 18:00,2017,December,15,Friday,18,3,Melbourne Central,2747
2026562, 15-DEC-2017 18:00,2017,December,15,Friday,18,15,State Library,1973
2026563, 15-DEC-2017 18:00,2017,December,15,Friday,18,9,Southern Cross Station,1200
2026564, 15-DEC-2017 18:00,2017,December,15,Friday,18,10,Victoria Point,396
2026565, 15-DEC-2017 18:00,2017,December,15,Friday,18,12,New Quay,580
2026566, 15-DEC-2017 18:00,2017,December,15,Friday,18,11,Waterfront City,316
2026567, 15-DEC-2017 18:00,2017,December,15,Friday,18,8,Webb Bridge,456
2026568, 15-DEC-2017 18:00,2017,December,15,Friday,18,7,Birrarung Marr,775
2026569, 15-DEC-2017 18:00,2017,December,15,Friday,18,5,Princes Bridge,3806
2026570, 15-DEC-2017 18:00,2017,December,15,Friday,18,6,Flinders Street Station Underpass,4011
2026571, 15-DEC-2017 18:00,2017,December,15,Friday,18,14,Sandridge Bridge,1014
2026572, 15-DEC-2017 18:00,2017,December,15,Friday,18,26,QV Market-Elizabeth St (West),635
2026573, 15-DEC-2017 18:00,2017,December,15,Friday,18,24,Spencer St-Collins St (North),2727
2026574, 15-DEC-2017 18:00,2017,December,15,Friday,18,23,Spencer St-Collins St (South),650
2026575, 15-DEC-2017 18:00,2017,December,15,Friday,18,25,Melbourne Convention Exhibition Centre,1686
2026576, 15-DEC-2017 18:00,2017,December,15,Friday,18,21,Bourke St-Russell St (West),1522
2026577, 15-DEC-2017 18:00,2017,December,15,Friday,18,20,Chinatown-Lt Bourke St (South),748
2026578, 15-DEC-2017 18:00,2017,December,15,Friday,18,19,Chinatown-Swanston St (North),1628
2026579, 15-DEC-2017 18:00,2017,December,15,Friday,18,22,Flinders St-Elizabeth St (East),3239
2026580, 15-DEC-2017 18:00,2017,December,15,Friday,18,27,QV Market-Peel St,220
2026581, 15-DEC-2017 18:00,2017,December,15,Friday,18,28,The Arts Centre,2384
2026582, 15-DEC-2017 18:00,2017,December,15,Friday,18,31,Lygon St (West),487
2026583, 15-DEC-2017 18:00,2017,December,15,Friday,18,33,Flinders St-Spring St (West),250
2026584, 15-DEC-2017 18:00,2017,December,15,Friday,18,34,Flinders St-Spark La,272
2026585, 15-DEC-2017 18:00,2017,December,15,Friday,18,39,Alfred Place,468
2026586, 15-DEC-2017 18:00,2017,December,15,Friday,18,37,Lygon St (East),255
2026587, 15-DEC-2017 18:00,2017,December,15,Friday,18,40,Lonsdale St-Spring St (West),477
2026588, 15-DEC-2017 18:00,2017,December,15,Friday,18,36,Queen St (West),609
2026589, 15-DEC-2017 18:00,2017,December,15,Friday,18,29,St Kilda Rd-Alexandra Gardens,839
2026590, 15-DEC-2017 18:00,2017,December,15,Friday,18,42,Grattan St-Swanston St (West),168
